"cell_id","surface_id","row_id","capability_id","gates","evidence_requirement","provider_support","provider_evidence","hulee_implementation","automated_evidence","live_evidence","limitation_ids","condition","backlog_tasks","last_verified"
"telegram_user_session.group::media.location.receive","telegram_user_session.group","MEDIA-LOCATION-IN","media.location.receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","RIK MAX gap is payload/adapter discovery; it does not prove provider unsupported.","INB2-DMX-002|INB2-MSG-003|INB2-TG-003|INB2-TG-004","2026-07-10"
"whatsapp_user_session.private_jid::media.location.receive","whatsapp_user_session.private_jid","MEDIA-LOCATION-IN","media.location.receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","RIK MAX gap is payload/adapter discovery; it does not prove provider unsupported.","INB2-DMX-002|INB2-MSG-003|INB2-WA-001","2026-07-10"
"whatsapp_user_session.group_jid::media.location.receive","whatsapp_user_session.group_jid","MEDIA-LOCATION-IN","media.location.receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","RIK MAX gap is payload/adapter discovery; it does not prove provider unsupported.","INB2-DMX-002|INB2-MSG-003|INB2-WA-001","2026-07-10"
"max_user_session.private_peer::media.location.receive","max_user_session.private_peer","MEDIA-LOCATION-IN","media.location.receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-MAX-LOCATION-CONTACT-001|LIM-PROVIDER-LEGAL-001","RIK MAX gap is payload/adapter discovery; it does not prove provider unsupported.","INB2-DMX-002|INB2-MAX-001|INB2-MSG-003","2026-07-10"
"max_user_session.group::media.location.receive","max_user_session.group","MEDIA-LOCATION-IN","media.location.receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-MAX-LOCATION-CONTACT-001|LIM-PROVIDER-LEGAL-001","RIK MAX gap is payload/adapter discovery; it does not prove provider unsupported.","INB2-DMX-002|INB2-MAX-001|INB2-MSG-003","2026-07-10"
"telegram_user_session.private_peer::media.location.send","telegram_user_session.private_peer","MEDIA-LOCATION-OUT","media.location.send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","RIK row describes inbound summaries; outbound remains unknown for every surface.","INB2-DMX-002|INB2-MSG-003|INB2-TG-002|INB2-TG-004","2026-07-10"
"telegram_user_session.group::media.location.send","telegram_user_session.group","MEDIA-LOCATION-OUT","media.location.send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","RIK row describes inbound summaries; outbound remains unknown for every surface.","INB2-DMX-002|INB2-MSG-003|INB2-TG-003|INB2-TG-004","2026-07-10"
"whatsapp_user_session.private_jid::media.location.send","whatsapp_user_session.private_jid","MEDIA-LOCATION-OUT","media.location.send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","RIK row describes inbound summaries; outbound remains unknown for every surface.","INB2-DMX-002|INB2-MSG-003|INB2-WA-001","2026-07-10"
"whatsapp_user_session.group_jid::media.location.send","whatsapp_user_session.group_jid","MEDIA-LOCATION-OUT","media.location.send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","RIK row describes inbound summaries; outbound remains unknown for every surface.","INB2-DMX-002|INB2-MSG-003|INB2-WA-001","2026-07-10"
"max_user_session.private_peer::media.location.send","max_user_session.private_peer","MEDIA-LOCATION-OUT","media.location.send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-MAX-LOCATION-CONTACT-001|LIM-MAX-OUTBOUND-MEDIA-001|LIM-PROVIDER-LEGAL-001","RIK row describes inbound summaries; outbound remains unknown for every surface.","INB2-DMX-002|INB2-MAX-001|INB2-MSG-003","2026-07-10"
"max_user_session.group::media.location.send","max_user_session.group","MEDIA-LOCATION-OUT","media.location.send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-MAX-LOCATION-CONTACT-001|LIM-MAX-OUTBOUND-MEDIA-001|LIM-PROVIDER-LEGAL-001","RIK row describes inbound summaries; outbound remains unknown for every surface.","INB2-DMX-002|INB2-MAX-001|INB2-MSG-003","2026-07-10"
"telegram_user_session.private_peer::media.contact_vcard.receive","telegram_user_session.private_peer","MEDIA-CONTACT-IN","media.contact_vcard.receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","WA vCard and MAX contact/share are known adapter gaps in RIK, not provider limitations.","INB2-DMX-002|INB2-MSG-003|INB2-TG-002|INB2-TG-004","2026-07-10"
"telegram_user_session.group::media.contact_vcard.receive","telegram_user_session.group","MEDIA-CONTACT-IN","media.contact_vcard.receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","WA vCard and MAX contact/share are known adapter gaps in RIK, not provider limitations.","INB2-DMX-002|INB2-MSG-003|INB2-TG-003|INB2-TG-004","2026-07-10"
"whatsapp_user_session.private_jid::media.contact_vcard.receive","whatsapp_user_session.private_jid","MEDIA-CONTACT-IN","media.contact_vcard.receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001|LIM-WA-CONTACT-001","WA vCard and MAX contact/share are known adapter gaps in RIK, not provider limitations.","INB2-DMX-002|INB2-MSG-003|INB2-WA-001","2026-07-10"
"whatsapp_user_session.group_jid::media.contact_vcard.receive","whatsapp_user_session.group_jid","MEDIA-CONTACT-IN","media.contact_vcard.receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001|LIM-WA-CONTACT-001","WA vCard and MAX contact/share are known adapter gaps in RIK, not provider limitations.","INB2-DMX-002|INB2-MSG-003|INB2-WA-001","2026-07-10"
"max_user_session.private_peer::media.contact_vcard.receive","max_user_session.private_peer","MEDIA-CONTACT-IN","media.contact_vcard.receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-MAX-LOCATION-CONTACT-001|LIM-PROVIDER-LEGAL-001","WA vCard and MAX contact/share are known adapter gaps in RIK, not provider limitations.","INB2-DMX-002|INB2-MAX-001|INB2-MSG-003","2026-07-10"
"max_user_session.group::media.contact_vcard.receive","max_user_session.group","MEDIA-CONTACT-IN","media.contact_vcard.receive","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-MAX-LOCATION-CONTACT-001|LIM-PROVIDER-LEGAL-001","WA vCard and MAX contact/share are known adapter gaps in RIK, not provider limitations.","INB2-DMX-002|INB2-MAX-001|INB2-MSG-003","2026-07-10"
"telegram_user_session.private_peer::media.contact_vcard.send","telegram_user_session.private_peer","MEDIA-CONTACT-OUT","media.contact_vcard.send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Outbound contact behavior is not established by the RIK row.","INB2-DMX-002|INB2-MSG-003|INB2-TG-002|INB2-TG-004","2026-07-10"
"telegram_user_session.group::media.contact_vcard.send","telegram_user_session.group","MEDIA-CONTACT-OUT","media.contact_vcard.send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Outbound contact behavior is not established by the RIK row.","INB2-DMX-002|INB2-MSG-003|INB2-TG-003|INB2-TG-004","2026-07-10"
"whatsapp_user_session.private_jid::media.contact_vcard.send","whatsapp_user_session.private_jid","MEDIA-CONTACT-OUT","media.contact_vcard.send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Outbound contact behavior is not established by the RIK row.","INB2-DMX-002|INB2-MSG-003|INB2-WA-001","2026-07-10"
"whatsapp_user_session.group_jid::media.contact_vcard.send","whatsapp_user_session.group_jid","MEDIA-CONTACT-OUT","media.contact_vcard.send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Outbound contact behavior is not established by the RIK row.","INB2-DMX-002|INB2-MSG-003|INB2-WA-001","2026-07-10"
"max_user_session.private_peer::media.contact_vcard.send","max_user_session.private_peer","MEDIA-CONTACT-OUT","media.contact_vcard.send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-MAX-LOCATION-CONTACT-001|LIM-MAX-OUTBOUND-MEDIA-001|LIM-PROVIDER-LEGAL-001","Outbound contact behavior is not established by the RIK row.","INB2-DMX-002|INB2-MAX-001|INB2-MSG-003","2026-07-10"
"max_user_session.group::media.contact_vcard.send","max_user_session.group","MEDIA-CONTACT-OUT","media.contact_vcard.send","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-MAX-LOCATION-CONTACT-001|LIM-MAX-OUTBOUND-MEDIA-001|LIM-PROVIDER-LEGAL-001","Outbound contact behavior is not established by the RIK row.","INB2-DMX-002|INB2-MAX-001|INB2-MSG-003","2026-07-10"
"telegram_user_session.private_peer::media.multipart_grouping_artifacts","telegram_user_session.private_peer","MEDIA-MULTIPART","media.multipart_grouping_artifacts","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","One Message and route may produce several provider artifacts without duplication.","INB2-ACC-011|INB2-DMX-002|INB2-MSG-003","2026-07-10"
"telegram_user_session.group::media.multipart_grouping_artifacts","telegram_user_session.group","MEDIA-MULTIPART","media.multipart_grouping_artifacts","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","One Message and route may produce several provider artifacts without duplication.","INB2-ACC-011|INB2-DMX-002|INB2-MSG-003","2026-07-10"
"whatsapp_user_session.private_jid::media.multipart_grouping_artifacts","whatsapp_user_session.private_jid","MEDIA-MULTIPART","media.multipart_grouping_artifacts","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","One Message and route may produce several provider artifacts without duplication.","INB2-ACC-011|INB2-DMX-002|INB2-MSG-003","2026-07-10"
"whatsapp_user_session.group_jid::media.multipart_grouping_artifacts","whatsapp_user_session.group_jid","MEDIA-MULTIPART","media.multipart_grouping_artifacts","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","One Message and route may produce several provider artifacts without duplication.","INB2-ACC-011|INB2-DMX-002|INB2-MSG-003","2026-07-10"
"max_user_session.private_peer::media.multipart_grouping_artifacts","max_user_session.private_peer","MEDIA-MULTIPART","media.multipart_grouping_artifacts","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","One Message and route may produce several provider artifacts without duplication.","INB2-ACC-011|INB2-DMX-002|INB2-MSG-003","2026-07-10"
"max_user_session.group::media.multipart_grouping_artifacts","max_user_session.group","MEDIA-MULTIPART","media.multipart_grouping_artifacts","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","One Message and route may produce several provider artifacts without duplication.","INB2-ACC-011|INB2-DMX-002|INB2-MSG-003","2026-07-10"
"telegram_user_session.private_peer::media.unsupported_inbound_fallback","telegram_user_session.private_peer","MEDIA-FALLBACK-IN","media.unsupported_inbound_fallback","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Unsupported/failed inbound media remains visible with source evidence; no silent loss.","INB2-ACC-011|INB2-DMX-002|INB2-MSG-003","2026-07-10"
"telegram_user_session.group::media.unsupported_inbound_fallback","telegram_user_session.group","MEDIA-FALLBACK-IN","media.unsupported_inbound_fallback","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Unsupported/failed inbound media remains visible with source evidence; no silent loss.","INB2-ACC-011|INB2-DMX-002|INB2-MSG-003","2026-07-10"
"whatsapp_user_session.private_jid::media.unsupported_inbound_fallback","whatsapp_user_session.private_jid","MEDIA-FALLBACK-IN","media.unsupported_inbound_fallback","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Unsupported/failed inbound media remains visible with source evidence; no silent loss.","INB2-ACC-011|INB2-DMX-002|INB2-MSG-003","2026-07-10"
"whatsapp_user_session.group_jid::media.unsupported_inbound_fallback","whatsapp_user_session.group_jid","MEDIA-FALLBACK-IN","media.unsupported_inbound_fallback","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Unsupported/failed inbound media remains visible with source evidence; no silent loss.","INB2-ACC-011|INB2-DMX-002|INB2-MSG-003","2026-07-10"
"max_user_session.private_peer::media.unsupported_inbound_fallback","max_user_session.private_peer","MEDIA-FALLBACK-IN","media.unsupported_inbound_fallback","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Unsupported/failed inbound media remains visible with source evidence; no silent loss.","INB2-ACC-011|INB2-DMX-002|INB2-MSG-003","2026-07-10"
"max_user_session.group::media.unsupported_inbound_fallback","max_user_session.group","MEDIA-FALLBACK-IN","media.unsupported_inbound_fallback","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Unsupported/failed inbound media remains visible with source evidence; no silent loss.","INB2-ACC-011|INB2-DMX-002|INB2-MSG-003","2026-07-10"
"telegram_user_session.private_peer::media.unsupported_outbound_failure","telegram_user_session.private_peer","MEDIA-FALLBACK-OUT","media.unsupported_outbound_failure","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Outbound unsupported is a durable explicit outcome, not a fake staff/system message or silent success.","INB2-DMX-002|INB2-MSG-003|INB2-SRC-009","2026-07-10"
"telegram_user_session.group::media.unsupported_outbound_failure","telegram_user_session.group","MEDIA-FALLBACK-OUT","media.unsupported_outbound_failure","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Outbound unsupported is a durable explicit outcome, not a fake staff/system message or silent success.","INB2-DMX-002|INB2-MSG-003|INB2-SRC-009","2026-07-10"
"whatsapp_user_session.private_jid::media.unsupported_outbound_failure","whatsapp_user_session.private_jid","MEDIA-FALLBACK-OUT","media.unsupported_outbound_failure","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Outbound unsupported is a durable explicit outcome, not a fake staff/system message or silent success.","INB2-DMX-002|INB2-MSG-003|INB2-SRC-009","2026-07-10"
"whatsapp_user_session.group_jid::media.unsupported_outbound_failure","whatsapp_user_session.group_jid","MEDIA-FALLBACK-OUT","media.unsupported_outbound_failure","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Outbound unsupported is a durable explicit outcome, not a fake staff/system message or silent success.","INB2-DMX-002|INB2-MSG-003|INB2-SRC-009","2026-07-10"
"max_user_session.private_peer::media.unsupported_outbound_failure","max_user_session.private_peer","MEDIA-FALLBACK-OUT","media.unsupported_outbound_failure","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-MAX-OUTBOUND-MEDIA-001|LIM-PROVIDER-LEGAL-001","Outbound unsupported is a durable explicit outcome, not a fake staff/system message or silent success.","INB2-DMX-002|INB2-MSG-003|INB2-SRC-009","2026-07-10"
"max_user_session.group::media.unsupported_outbound_failure","max_user_session.group","MEDIA-FALLBACK-OUT","media.unsupported_outbound_failure","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-MAX-OUTBOUND-MEDIA-001|LIM-PROVIDER-LEGAL-001","Outbound unsupported is a durable explicit outcome, not a fake staff/system message or silent success.","INB2-DMX-002|INB2-MSG-003|INB2-SRC-009","2026-07-10"
"telegram_user_session.private_peer::reply.provider_to_hulee_reference","telegram_user_session.private_peer","REPLY-IN","reply.provider_to_hulee_reference","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Inbound reply retains source reference/provenance; group/reference portability is unproven.","INB2-DMX-003|INB2-MSG-004|INB2-SRC-003|INB2-SRC-006","2026-07-10"
